Дата,Канал,Тип медиа,ID,Текст,Просмотры,Форварды,Резонанс,тематики,
2023-02-14 9:39:43,Андрей Кочетков,Личные медиа,40136,"UPD К сожалению, встреча переносится из-за форс-мажора в моём графике. Приношу извинения.  Кажется, что любой (или нет?) исторический дом может быть внезапно признан аварийным, а его жильцов попросят съехать, не взирая на то, как они сами относятся к переезду и их желание жить здесь и дальше...  В этот четверг, 16 февраля, в 19:00 в Музее имени Алабина в рамках проекта ""Сохранить как..."" мы поговорим о том, как быть с этой проблемой с участием экспертов с большим опытом. Приглашаем всех, кто уже живёт или заинтересован в переезде в историческую часть Самары.  Этим событием мы открываем серию встреч для нынешних и потенциальных владельцев исторической недвижимости с помощью экспертов. Встречаться будем раз в две недели вечерами четвергов.  Первую встречу проведу я совместно с людьми, у которых за плечами не один случай, когда здания удавалось отстоять от сноса или расселения, а их жители оставались в своих домах с историей. В рамках события можно будет как узнать общие положения о проблеме, так и получить консультации по своим случаям.  Эксперты встречи:  Нина Казачкова - председатель Самарского регионального отделения Всероссийского общества охраны памятников истории и культуры (ВООПИК), жительница флигеля усадьбы архитектора Зеленко, который удалось спасти от сноса.    Ольга Леонова - юрист по жилищным вопросам, имеющая большую практику работы с собственниками исторических зданий в качестве адвоката.  Вход - свободный. Проект реализуется при поддержке программы Фонда Владимира Потанина ""Музей 4.0"". Жду всех неравнодушных!",6172,56,"0,006718924972",расселение; угроза утраты; консолидация сообщества,
2022-08-03 9:06:05,Андрей Кочетков,Личные медиа,39655,"Наш музей выиграл грант [club82285691|Благотворительного фонда Владимира Потанина] в конкурсе “Музей 4.0” в номинации “Новые вызовы”.    Коротко расскажу о чём наш победивший проект “Сохранить как…”, который мы будем делать в этом и следующем году. Это сложносоставная история про формирование сообщества нынешних и потенциальных жителей и бизнеса, использующих историческую недвижимость, а также консультационной поддержки их профессионалами разных специальностей от реставраторов до юристов и помощи в налаживании отношений с органами власти.    Будут, конечно, и чисто музейные компоненты в виде выставок в стенах и за пределами наших зданий, номадической “Ночи музеев” по старой Самаре. Но в качестве новаций на базе музея будет работать также консультационный центр для собственников, столярные мастерские, будем выходить в старые дворики с элементами благоустройства.    В конечном счёте, всё это про то, что невозможно сохранить наш уникальный старый город, не используя его здания, не наделяя их новыми функциями, не привлекая в старые здания новых жильцов, ценящих преимущества места, не поддерживая старожилов.    Это чем-то похоже на “Том Сойер Фест”. Только с большим уровнем погружения, чем волонтёрская помощь. Хотя и с фестивалем мы, конечно, найдём немало точек соприкосновения. Тем более, что часть волонтёров уже стала за прошедшие годы обитателями старинных зданий.    Мы делаем проект для людей, готовых быть или только становится собственниками исторической недвижимости, осознавая все плюсы и минусы места. Такой процесс уже идёт, а в последние годы даже активизировался. Наша задача здесь объединять, обмениваться технологиями, рассказывать о возможностях, просто поддерживать, пытаться ускорить процессы бережных ремонтов в исторической среде, собирать новую информацию. Таким образом мы будем помогать сохранять для города и страны старую Самару как живой комплекс, а не набор отдельных памятников с непонятным будущим.    Для меня как гражданина и жителя старого города это очень важный проект, потому что он помогает сохранять наше наследие в виде системных действий на новом витке. Для меня же как директора музея “Сохранить как…” не менее ценен, потому что это новые форматы работы нашего учреждения за пределами его стен и средства на деятельность в непростой период переезда и ремонта главного здания (последний раз грант Фонда Потанина Музей имени Алабина реализовывал в 2016 году, создав “Зелёнку” в Музее Модерна).    Спасибо большое Фонду Потанина и его экспертам за доверие и возможность заниматься этими важными делами системно в течение долгого времени! Благодарю сотрудников и внешних специалистов, помогавших придумывать и оформлять проект! Очень постараемся не только получить деньги и что-то сделать, а произвести нечто действительно важное и красивое.   Начинаем осенью.",6536,36,"0,00655379574",консолидация сообщества,
2021-09-03 17:17:00,Андрей Кочетков,Личные медиа,38650,"Зашёл посмотреть открывшийся вчера в бывшем здании Кухмистерской Фон Вакано ""Гастропаб 1903"".   В своей сознательной жизни с середины 1990-х годов я видел этот прекрасный памятник только в закрытом и заброшенном состоянии. И вот после длительной и проблемной реставрации, длившейся более трёх лет (было в ходе разное, в том числе, треснувшая в процессе стена бокового фасада), Кухмистерская вернулась в городскую ткань живым организмом. Да ещё и в важнейшем месте на Красноармейской, где рядом уже точкой притяжения стали Музей модерна и Аксаковский сквер.   Кухмистерская была самым большим и роскошным пивным рестораном дореволюционной Самары. И спустя век она вернула себе эту функцию. Здесь теперь недёшево и очень красиво. И снова разливается, в том числе, пиво с Жигулёвского пивзавода, которому в этом году 140 лет (тут, правда, стоит заметить, что гастропабовский объём 0,4 литра пива выглядит очень не по-самарски).  Но самое прекрасное во всей этой истории то, что владельцы чётко видят в истории ценный актив. Здесь с уважением к оригиналу созданы интерьеры; находки, сделанные в ходе реставрации выставлены в галерее; к еде подают разномастные старинные приборы. И это прекрасный пример того, что история и наследие могут быть активом, прибавляющим ценность месту. В том числе, и материальную. И исторические здания - это не просто квадратные метры, но и атмосфера, создающая уникальные предложения.  Надеюсь, что и другие бизнесы, посмотрев на пока немногочисленные в Самаре подобные примеры начнут вкладываться в наш уникального масштаба исторический центр.  Часто тема наследия сопряжена с нескончаемой болью утрат. Но сегодня в старой Самаре радостно. А ведь ещё на подходе через недельку Фабрика-кухня...",13456,130,"0,006482174021",cохранен памятник; Кухмистерская Фон Вакано,
2021-07-06 13:14:39,Андрей Кочетков,Личные медиа,37864,"Мы начинаем народный мониторинг сотен исторических зданий в центре Самары, которые планируют снести до 2025 года. Сегодня в 19:00 в резиденции #томсойерфест на Чапаевской, 192 состоится установочная встреча о том, как наш фестиваль будет обследовать объекты, находящиеся под угрозой уничтожения, и получать информацию от их жителей.  Только на территории Ленинского района (с которого мы начнём) на данный момент планируется снести 301 дом.  Зачем нужен мониторинг? Мы хотим разобраться в том, что на самом деле (а не по бумагам) происходит с домами из этого списка.  Мы будем работать как с архитектурой, так и с людьми.   С архитектурной точки зрения нам важно выявить объекты, которые нельзя сносить потому что они ценны сами по себе или как часть ансамбля. Найти здания, которые находятся в действительно плачевном состоянии и их снос не вызывает вопросов, но они содержат ценные для музеификации или вторичного использования архитектурные и интерьерные элементы. Найти дома, которые попали под снос вопреки желанию жителей. И, наконец, определиться с тем, что можно сносить, а уничтожения чего допускать нельзя ни в коем случае. Попутно всё отфотографировав и задокументировав.  Кроме того, мы хотим брать интервью у старожилов территорий, чтобы зафиксировать факты и мифы, связанные с этими местами. Многие из этих людей неминуемо будут переселены из зданий, не пригодных в нынешнем состоянии в качестве жилья (даже если сами здания уцелеют), и потом собрать эту информацию будет практически невозможно.  Итогом исследований этого месяца должна стать программа с чёткими списками объектов и рекомендацией действий, которую мы будем обсуждать с властями. Неконкретность разговора о наступивших массовых сносах играет на руку только сторонникам тотального уничтожения, а не желающим что-то сохранить.  Жду всех неравнодушных.  UPD Ссылка на организационный чат для волонтёров https://t.me/joinchat/P59HR4NYZ2c2NDYy",10984,60,"0,006472491909",угроза утраты; аварийное жилье; расселение; консолидация сообщества; мероприятие; консолидация сообщества,
2025-02-11 11:33:09,Анастасия Кнор,Личные медиа,177,"В Самаре, слава богу, потихоньку разгоняется процесс по работе с инвесторами, готовыми вкладывать в историческую недвижимость. Но сколько еще неучтенных и ""потерянных"" зданий, которым очень нужны добрые хозяева.   Написала материал о здании ново-буянской школы, которая была построена в один год с их знаменитым спиртзаводом и которая является объектом культурного наследия.   Очень жаль, что порой решения о судьбе таких зданий принимают совершенно некомпетентные люди.",927,6,"0,006451612903",инициативы по сохранению памятников; адаптация памятников для коммерции; Ново-буянская школа; обвинение,
2023-10-05 16:20:52,Анастасия Кнор,Личные медиа,126,"Друзья, прошу внимания и репоста. В этом году мы делаем проект ""Мастера деревянных окон"" при поддержке Фонда Президентских грантов.  Это наш ответ всепроникающему пластику! Мы считаем, что окна наших домов должны быть деревянными, особенно если речь идет об исторических зданиях.  К сожалению, с 90-х годов в моду вошли пластиковые окна, которые меняют, а зачастую просто портят исторические фасады домов. Наверняка многие видели, как в стрельчатые или дугообразные оконные проемы люди впихивают белый прямоугольник, а пустоты заделывают чем придется. И лицо дома неумолимо искажается.   Мы придумали проект ""Мастера деревянных окон"", чтобы вернуть в Самару исторически достоверные окна. Замечательные мастера Сергей Пимахин и Сергей Златкин научились сами делать деревянные окна, и готовы научить бесплатно делать их любых желающих. У нас проходит третий набор в группу. 7 октября начинаются занятия. Нужна регистрация.  Присоединяйтесь!",2823,16,"0,006329113924",МК; содействие со стороны ОВ,
2023-06-19 8:10,drugoigorod,СМИ,7060,«Том Сойер Фест» выиграл президентский грант. Волонтёров научат изготавливать деревянные окна для реконструкции исторических зданий.   https://drugoigorod.ru/tom-sawyer-fest-teach-make-wooden-windows/,1831,12,"0,006318830114",содействие со стороны ОВ; МК,
2022-02-12 10:12,truekpru63,СМИ,2037,"⚡️ В Самаре заливает водой бункер Сталина   В бункере Сталина, который находится на улице Фрунзе в Самаре, произошла коммунальная неприятность. Объект культурного наследия начало заливать водой.   Как рассказали сотрудники музея, стены здания периодически заливает водой. Из-за этого разрушаются интерьеры. Возможно, это происходит из-за неполадок системы водоснабжения. Разобраться в случившемся предстоит главе Ленинского района Елене Бондаренко.   @truekpru63",109,1,"0,00626279658",угроза утраты,
2021-08-20 7:42,truekpru63,СМИ,518,"Это дом 126 по улице Степана Разина в Самаре. В подвальной комнате его когда-то жил писатель Максим Горький, с 41 по 43 год в здании размещалось посольство Греции в СССР. И сейчас этот дом выглядит так.  Ведущий программы «Городская среда» на радио «КП-Самара» Антон Черепок побывал в здании. Вот как он прокомментировал происходящее: «Я не знаю, что происходит с чудесным домом на улице Степана Разина, 126. Сносят ли его совсем, либо это такая глубокая реконструкция, при которой остаются только несущие стены да одинокая табличка о том, что в подвале здесь когда-то жил великий пролетарский писатель Максим Горький. Если бы это была реконструкция, то здание было бы огорожено и вывешен паспорт объекта с указанием всех ответственных. А снос этого дома невозможен, так как это объект культурного наследия. Так что пока я могу сделать вывод, что собственник, либо арендатор, самовольно курочит здание, наплевав на законы».",119,2,"0,00625",угроза утраты; Дом Горького; обвинение,"А снос этого дома невозможен, так как это объект культурного наследия. Так что пока я могу сделать вывод, что собственник, либо арендатор, самовольно курочит здание, наплевав на законы»."
2024-10-08 6:05,samara,СМИ,8169,"На месте хлебозавода №2 начали строить ЖК  Площадку хлебозавода ООО ""Специализированный застройщик ""Компания Владимир"" купил в 2023 г. и снес корпуса предприятия. Осложнило работу то, что на территории находится выявленный объект культурного наследия ""Кладбище новое, православное, немецкое, военное, старое православное"" - Всесвятское кладбище.    Найденые скелеты отдали в музей имени Алабина. Территория Всехсвятского кладбища доходила до современной улицы Урицкого, за которой располагалось несколько купеческих садов: Чаковского, Дунаева и Субботина. Сейчас на этой территории находятся парк Щорса, жилой массив и ТЦ «Гудок».  Здесь похоронили известных жителей Самары: Константина Головкина, Владимира Мяги, Александру Толстую, Николая Щорса. Кладбище разорили в 1930-е годы.",3124,41,"0,005927552141",сговор ОВ и застройщиков; снос; Хлебзавод №2; обвинение,
2024-09-24 7:54,samara,СМИ,8075,"Бизнесмены выиграли у мэрии судебный процесс по изъятии помещений в ""Доме Гребежева""  Этот объект культурного наследия находится на ул. Молодогвардейской, 78 — рядом с прогулочной зоной ул. Ленинградской.  Дом признали аварийным. В марте 2024 г. мэрия опубликовала постановление об изъятии жилых и нежилых помещений в этом здании для муниципальных нужд.  Против решения властей выступили ООО ""Наследие"", а также индивидуальные предприниматели. Они владеют и земельным участком, и несколькими помещениями в здании.   Бизнесмены подали иск против главы города и администрации с требованием признать постановление недействительным и обязать власти устранить нарушения прав.  Во время процесса представители мэрии пояснили, что решение об изъятии помещений было принято, так как владельцы не исполняли требования о проведении реконструкции здания.  Однако суд пришел к выводу, что чиновники поспешили и могли применить другие рычаги давления на бизнесменов. Поэтому удовлетворил иск.  Кроме того, выяснилось,  что реконструкцию ""Дома Гребежева"" всё же проведут. В материалах дела указано, что ООО ""Наследие"" рассматривает варианты проведения работ и просчитывает стоимость. ИП выразили готовность участвовать в софинансировании реконструкции. Правда, обсуждение этих вопросов было год назад. Сроки реконструкции пока остаются неизвестными.  Дом был построен в 1909 году по проекту Федору Черноморченко. Здание принадлежало купцу Александру Гребежеву — владельцу кондитерской фабрики и мыловаренного завода.",2305,18,"0,005809128631",изъятие для муниципальных нужд; Дом Гребежева; угроза утраты,
2024-11-11 15:30,matveevkomment,ОВ,3749,"В Самаре снесли ""Дом с часами"" - пожалуй, один из самых известных (после дома ""стояния Зои"") объектов городских легенд - дом купца Кожевникова, на котором по легенде он разместил на фасаде деревянные часы, остановившиеся на времени смерти любимой дочери.   По одной информации , дом не снесли, а разобрали для реставрации активисты ""Том Сойер Феста"", самарского проекта по сохранению исторических зданий. Однако, мне говорят, что реставрация не могла предполагать полный разбор и демонтаж здания.   По другой, здание просто снесли, т.к. статус вновь выявленного объекта культурного наследия был без предмета охраны, чем и воспользовались.   Направлен депутатский запрос в Управление охраны памятников.",18443,135,"0,005747126437",снос; дом Кожевникова; обвинение,
2025-05-26 11:02,enter_samara,СМИ,8788,"Особняк Шихобаловых планируют полностью отреставрировать к 2027 году   «Дом с атлантами» — памятник истории и культуры федерального значения на ул. Венцека, 55-57. С 1990 года здание принадлежит областному Художественному музею.  Здесь восстановят фасады, отремонтируют окна и двери, заменят кровлю, усилят фундамент, а также проведут перепланировку помещений с учетом технологических особенностей приспособления под музей и фондохранилище. Еще планируется воссоздать кованые ворота проездной арки, отреставрировать лестницы, камины, декоративные элементы интерьера центральной гостиной второго этажа.  Ремонт и реставрацию проведут к декабрю 2027 года. Восстановление памятника архитектуры началось в 2012 году, однако работы до сих пор не завершены.  @enter_samara",4730,40,"0,005710206995",инициативы по сохранению памятников; дом с атлантами,
2024-11-14 15:17,Fedorischev63,ОВ,12631,"Сегодня в Самарской области с визитом главный раввин России Берл Лазар. Вместе посетили Самарскую хоральную синагогу, в которой проходят масштабные работы по реконструкции.   Синагоге уже более 100 лет, за которые она переживала самые разные времена. Здание неоднократно перестраивалось, горело и много лет находилось в аварийном состоянии.  С 2018 года объект восстанавливается на средства меценатов. После завершения работ это будет культурный центр, открытый для всех жителей и гостей региона вне зависимости от вероисповедания.  Здесь организуют музей,  откроется образовательное пространство, будут проходить спектакли и т.д.  С Берлом Лазаром обсудили не только будущую судьбу здания, но и развитие прилегающей территории. Здесь должен быть благоустроенный современный сквер.    Синагога в Самаре - лишь один из множества объектов, которые требуют восстановления. Для того, чтобы решать вопрос комплексно, запускаем программу  «100 памятников архитектуры». В ближайшие 5 лет именно столько объектов мы планируем возродить.",57225,490,"0,005702436496",cохранен памятник; самарская хоральная синагога; инициативы по сохранению памятников,
2023-01-23 6:27,save_as_samara,Тематический паблик,1309,"Номинация 6. Фокус внимания  - премия собственникам исторической недвижимости за активную позицию в вопросе архитектурного наследия и готовность взять на себя судьбу своего дома с историей  Номинанты:   “Дом у Струковского”  Двухэтажный дом на Куйбышева, 147 появился на карте Самары в 1877 году. В нём была и губернская больница, и земская управа, и водолечебница с кабинетом массажа. После революции дом стал жилым, а во время строительства Дома промышленности его было решено уравновесить с новым гигантом и надстроить ещё два этажа.  Семья Тураевых купили квартиру в доме на пересечении Куйбышева и Красноармейской в августе 2020 года, расселив коммунальную квартиру. Вдохновились прекрасными видами и духом старого дома. Но в июле 2021 года жителям дома пришло письмо о том, что дом может быть признан аварийным и снесен. Они подключили адвоката, независимых экспертов, а самое главное очень помогли жители нашего замечательного города. Благодаря огласке и распространению информации защитники дома обратили внимание депутата государственной думы Александра Хинштейна и мэра города Самара Елены Лапушкиной. Дом был спасен!   Флигель усадьбы Зеленко на улице Самарской 179 Дом был построен в 1902 году как флигель собственного особняка архитектора Александра Зеленко - автора знаковых самарских построек. Например, Дома Курлиной, где сейчас располагается Музей модерна.  Жилой дом каким-то образом был убран из реестра памятников архитектуры и должен был снесен, долгие 5 лет боролись 29 человек - его жильцы. Спасение дома стало общий делом для семьи Чуркиных, Богомоловых, Стуловых, Казачковых, Петровых, Павловых, Хорошиловых.  Одна из жительниц дома Нина Казачкова благодаря борьбе за свой дом стала одной из самых заметных самарских градозащитниц и теперь возглавляет Самарское областное отделение ВООПИК.  Дом просвещенцев  Этот дом на ул. Галактионовская,45 - дна из достопримечательностей Самары в стиле постконструктивизма. Это первый кирпичный Дом просвещенцев в СССР, который был построен первым жилищно-строительным кооперативом Самары в 1935 году. По ошибочному техническому заключению Дом просвещенцев был признан аварийным, однако жители «Дома просвещенцев», депутат Государственной думы Александр Хинштейн, председатель Самарского отделения ВООПИиК Нина Казачкова, СМИ и общественность спасли здание от сноса.",99,1,"0,005667729366",дом у Струковского; cохранен памятник; консолидация сообщества,
2023-01-23 6:26,save_as_samara,Тематический паблик,75,"Номинация 5. Фокус внимания   Дом с часами - дом купца Андрея Фроловича Кожевникова на ул. Коммунистическая, 5 в народе называют “Дом с часами”. Примерная дата постройки 1850-е годы. Фасад здания украшают резные деревянные часы, аналогов которым не встретишь ни на каком другом здании в городе.  До 2013 года дом на Коммунистической, 5 имел статус объекта культурного наследия, но затем лишился этого статуса, после чего был признан аварийным и подлежащим сносу. В 2019 году дом купца Кожевникова был  расселен для последующего сноса,  однако неравнодушные жители  начали борьбу за его сохранение. Благодаря активисту Кириллу Вяткину и его проекту “Защитим дом Кожевникова” дом был спасен. В 2022 г. волонтерами Фестиваля были начаты консервационные и противоаварийные работы.   Самарский элеватор - элеватор, строительство которого завершилось в 1980 году. Сооружение высотой 65 метров представляет собой выдающийся образец советского инженерного проектирования, первый вертикальный зерновой элеватор в СССР, первую постройку в стране, возведённую с использованием скользящей опалубки. Архитекторы, историки, общественники, журналисты, депутаты и десятки других жителей Самары сплотились за сохранение элеватора на берегу реки Самарки. Суды, общественные акции и перфомансы, письма губернатору. Цель одна - сохранить, не дать исчезнуть, дать вторую жизнь. Здание ещё только предстоит признать памятником и образцом модернистской архитектуры. Но команда защитников Элеватора не отчаивается. Ведь существует много успешных примеров сохранения и редевелопмента зернохранилищ.  Самарское реальное училище Здание Самарского реального училища имени императора Александра Благословенного на ул. Алексея Толстого, 31 — объект культурного наследия федерального значения. При этом уже более 10 лет ОКН заброшен и разрушается. Осенью прошлого года в здании наконец-то начаты первоочередные противоаварийные консервационные работы. Это победа энтузиастов, которые много лет не давали забыть о здании и боролись за его сохранение. В первую очередь мы должны сказать спасибо Самарскому областному отделению Всероссийского общества охраны памятников истории и культуры (ВООПиК)), а также арт-группе “Реальные действия”, проводившей в заброшенном здании художественные акции.  Проект «Надо сохранить» Благодаря энтузиастам проекта “Надо сохранить” удалось восстановить раннесоветскую вывеску на углу Некрасовской (ранее Предтеченской) и Самарской улиц. В этом доме 1856 г постройки, принадлежащем семье Паршенских, до революции была Кухмистерская. Под пятью слоями краски активисты обнаружили две вывески. Вывеска кухмистерской «Сад аркадия» сделана в 1921 году — заведение работало во времена нэпа. Основатель и продюсер проекта “Надо сохранить”, в рамках которого уже 2 года в Самаре реставрируют уникальные архитектурные детали  — Михаил Митюков.",78,1,"0,005507955936",консолидация сообщества; дом Кожевникова; элеватор; реальное училище,
2023-01-23 6:20,save_as_samara,Тематический паблик,68,"Номинация № 2. Большая добрая реновация - коммерческие объекты до 2000 квадратных метров  Номинанты:  Ресторан “MR NUR” - ресторан-бар MR NUR расположен на Чапаевской, 163. Здание, как и многие дома старой Самары по документам 1917 года, но истинную историю этого сохранившегося в том числе благодаря стараниям собственников здания нам еще предстоит узнать.   Кухмистерская - гастропаб «1903» – дань пивному ресторану, открывшемуся на этом же месте в 1903 году в здании, построенном для товарищества Жигулевского пивоваренного завода.   Бутик-отель и таверна “Дом Сивре”  - каменный особняк Сивре построен в начале 1900-х в стиле ПОЗДНЕЙ ЭКЛЕКТИКИ. Дом Сивре имеет статус памятника архитектуры регионального значения. В 2019 году после реконструкции в здании открылся бутик-отель и таверна «Дом Сивре».   Творческая резиденция «8 студий» - кластер представляет собой 8 творческих студий, расположенных в двухэтажном типично-самарском здании 1890 года постройки.",71,1,"0,005462490896",консолидация сообщества; мероприятие; дом сивре; кухмистерская фон вакано,
,,,47,,,,,,
